2014.06.12,10:00,1.68158,1.68336,1.68158,1.68278,2867
2014.06.12,11:00,1.68280,1.68338,1.68198,1.68334,2730
2014.06.12,12:00,1.68335,1.68386,1.68196,1.68212,2727
2014.06.12,13:00,1.68212,1.68332,1.68197,1.68240,2249
2014.06.12,14:00,1.68239,1.68277,1.68112,1.68125,1966
2014.06.12,15:00,1.68124,1.68410,1.68123,1.68397,3196
2014.06.12,16:00,1.68396,1.68399,1.68261,1.68276,2761
2014.06.12,17:00,1.68274,1.68413,1.68250,1.68411,3006
2014.06.12,18:00,1.68405,1.68587,1.68359,1.68510,2797
2014.06.12,19:00,1.68510,1.68515,1.68017,1.68122,2878
2014.06.12,20:00,1.68123,1.68322,1.68117,1.68285,2424
2014.06.12,21:00,1.68288,1.68418,1.68276,1.68360,1606
2014.06.12,22:00,1.68359,1.68372,1.68312,1.68347,1068
2014.06.12,23:00,1.68369,1.69297,1.68357,1.69273,3722
2014.06.13,00:00,1.69264,1.69349,1.69225,1.69249,1303
2014.06.13,01:00,1.69245,1.69333,1.69213,1.69305,1083
2014.06.13,02:00,1.69309,1.69579,1.69267,1.69545,1421
2014.06.13,03:00,1.69545,1.69550,1.69385,1.69424,1340
2014.06.13,04:00,1.69423,1.69489,1.69402,1.69447,1175
2014.06.13,05:00,1.69448,1.69448,1.69393,1.69438,902
2014.06.13,06:00,1.69438,1.69662,1.69426,1.69632,1174
2014.06.13,07:00,1.69629,1.69714,1.69572,1.69609,1424
2014.06.13,08:00,1.69612,1.69641,1.69511,1.69633,1593
2014.06.13,09:00,1.69631,1.69865,1.69581,1.69727,3307
2014.06.13,10:00,1.69735,1.69911,1.69673,1.69825,3468
2014.06.13,11:00,1.69824,1.69842,1.69702,1.69828,2417
2014.06.13,12:00,1.69828,1.69843,1.69591,1.69625,2426
2014.06.13,13:00,1.69621,1.69677,1.69469,1.69486,2700
2014.06.13,14:00,1.69487,1.69571,1.69472,1.69516,3067
2014.06.13,15:00,1.69514,1.69780,1.69510,1.69717,3282
2014.06.13,16:00,1.69722,1.69726,1.69522,1.69538,3208
2014.06.13,17:00,1.69535,1.69613,1.69424,1.69593,3307
2014.06.13,18:00,1.69592,1.69741,1.69499,1.69510,2949
2014.06.13,19:00,1.69512,1.69611,1.69512,1.69611,2405
2014.06.13,20:00,1.69607,1.69698,1.69589,1.69680,1168
2014.06.13,21:00,1.69681,1.69724,1.69629,1.69691,1204
2014.06.13,22:00,1.69687,1.69711,1.69650,1.69705,973
2014.06.13,23:00,1.69703,1.69707,1.69557,1.69646,1091
2014.06.16,00:00,1.69710,1.69756,1.69685,1.69733,656
2014.06.16,01:00,1.69734,1.69775,1.69714,1.69732,883
2014.06.16,02:00,1.69733,1.69762,1.69723,1.69755,524
2014.06.16,03:00,1.69762,1.69808,1.69725,1.69795,957
2014.06.16,04:00,1.69795,1.69850,1.69750,1.69780,775
2014.06.16,05:00,1.69779,1.69823,1.69772,1.69817,642
2014.06.16,06:00,1.69814,1.69843,1.69787,1.69808,815
2014.06.16,07:00,1.69809,1.69843,1.69795,1.69817,964
2014.06.16,08:00,1.69817,1.70058,1.69802,1.70022,1185
2014.06.16,09:00,1.70021,1.70099,1.69850,1.69850,2633
2014.06.16,10:00,1.69844,1.69870,1.69712,1.69761,2954
2014.06.16,11:00,1.69764,1.69787,1.69710,1.69723,1884
2014.06.16,12:00,1.69723,1.69771,1.69618,1.69721,2096
2014.06.16,13:00,1.69720,1.69720,1.69587,1.69668,1769
2014.06.16,14:00,1.69671,1.69704,1.69635,1.69694,965
2014.06.16,15:00,1.69697,1.69805,1.69651,1.69803,2101
2014.06.16,16:00,1.69804,1.69931,1.69768,1.69931,2421
2014.06.16,17:00,1.69930,1.69930,1.69792,1.69852,2461
2014.06.16,18:00,1.69850,1.69871,1.69811,1.69867,1954
2014.06.16,19:00,1.69866,1.69866,1.69745,1.69846,1263
2014.06.16,20:00,1.69846,1.69854,1.69762,1.69774,1212
2014.06.16,21:00,1.69774,1.69786,1.69725,1.69771,764
2014.06.16,22:00,1.69767,1.69826,1.69736,1.69788,920
2014.06.16,23:00,1.69787,1.69823,1.69780,1.69819,872
2014.06.17,00:00,1.69810,1.69810,1.69774,1.69792,345
2014.06.17,01:00,1.69793,1.69827,1.69756,1.69766,711
2014.06.17,02:00,1.69766,1.69800,1.69739,1.69763,705
2014.06.17,03:00,1.69764,1.69805,1.69678,1.69685,1343
2014.06.17,04:00,1.69686,1.69745,1.69589,1.69616,1116
2014.06.17,05:00,1.69617,1.69686,1.69578,1.69644,788
2014.06.17,06:00,1.69642,1.69644,1.69598,1.69622,862
2014.06.17,07:00,1.69622,1.69683,1.69612,1.69680,893
2014.06.17,08:00,1.69680,1.69733,1.69680,1.69711,992
2014.06.17,09:00,1.69710,1.69859,1.69703,1.69772,1700
2014.06.17,10:00,1.69773,1.69830,1.69715,1.69800,2526
2014.06.17,11:00,1.69799,1.69813,1.69370,1.69531,3621
2014.06.17,12:00,1.69530,1.69737,1.69511,1.69735,2562
2014.06.17,13:00,1.69733,1.69883,1.69716,1.69836,2426
2014.06.17,14:00,1.69838,1.69840,1.69711,1.69759,2017
2014.06.17,15:00,1.69758,1.69796,1.69525,1.69599,3231
